"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"23","asg31",65.22,3.98865552326162,0.136105118503388,1.37519059062812,0.502783662760883,7.12727368986149,0.129313319573306,59.5020576131684,59.5020576131684,59.5020576131684,59.5020576131684,59.5020576131684,59.5020576131684,59.5020576131684,59.5020576131684,59.5020576131684,59.5020576131684,59.5020576131684,59.5020576131684
"24","npi415",66.02,0.614553616602837,0.735446994895196,2.42525388775451,0.29741495991709,2.92611417835674,0.570265183807176,59.2585034013604,59.2585034013604,59.2585034013604,59.2585034013604,59.2585034013604,59.2585034013604,59.2585034013604,59.2585034013604,59.2585034013604,59.2585034013604,59.2585034013604,59.2585034013604
"25","ufg31",71.62,0.0432500567588169,0.978607116158178,5.4728962879371,0.0648000992513432,5.51493525498626,0.238419774542861,60.6621253405999,60.6621253405999,60.6621253405999,60.6621253405999,60.6621253405999,60.6621253405999,60.6621253405999,60.6621253405999,60.6621253405999,60.6621253405999,60.6621253405999,60.6621253405999
"26","gpm330",71.91,0.061621352614911,0.969659135147129,4.80727468057005,0.0903885806067417,4.85578061135404,0.302417941837294,59.9726368159199,59.9726368159199,59.9726368159199,59.9726368159199,59.9726368159199,59.9726368159199,59.9726368159199,59.9726368159199,59.9726368159199,59.9726368159199,59.9726368159199,59.9726368159199
"27","ufg33",72.02,0.0575301332068316,0.971644709446234,1.15231790855098,0.562053097353023,1.19703294948691,0.878586881315901,60.1335149863756,60.1335149863756,60.1335149863756,60.1335149863756,60.1335149863756,60.1335149863756,60.1335149863756,60.1335149863756,60.1335149863756,60.1335149863756,60.1335149863756,60.1335149863756
"28","ufg32",72.82,0.362819207965588,0.8340936406388,3.13986834310855,0.208058878098796,3.22849998677254,0.520340046048791,60.5680473372781,60.5680473372781,60.5680473372781,60.5680473372781,60.5680473372781,60.5680473372781,60.5680473372781,60.5680473372781,60.5680473372781,60.5680473372781,60.5680473372781,60.5680473372781
"29","ufg34",74.42,0.982508311703137,0.61185854680811,6.18526869553194,0.0453822441810987,6.62017696475327,0.15737401447357,58.9438596491227,58.9438596491227,58.9438596491227,58.9438596491227,58.9438596491227,58.9438596491227,58.9438596491227,58.9438596491227,58.9438596491227,58.9438596491227,58.9438596491227,58.9438596491227
"30","AY108650",77.57,0.197615860565846,0.905916690477069,5.20867063464154,0.0739522756617258,5.3786858614905,0.250600671714838,61.0140845070419,61.0140845070419,61.0140845070419,61.0140845070419,61.0140845070419,61.0140845070419,61.0140845070419,61.0140845070419,61.0140845070419,61.0140845070419,61.0140845070419,61.0140845070419
"31","gpm495",80.45,0.031353558190305,0.984445461990451,5.44003621924744,0.0658735614701896,5.47566995660644,0.241876402370485,59.8766666666668,59.8766666666668,59.8766666666668,59.8766666666668,59.8766666666668,59.8766666666668,59.8766666666668,59.8766666666668,59.8766666666668,59.8766666666668,59.8766666666668,59.8766666666668
"32","gpm83b",80.75,1.68895574100689,0.42978170134091,3.29580275805655,0.192453371796667,6.90091693416701,0.141217877619528,60.4524495677233,60.4524495677233,60.4524495677233,60.4524495677233,60.4524495677233,60.4524495677233,60.4524495677233,60.4524495677233,60.4524495677233,60.4524495677233,60.4524495677233,60.4524495677233
"33","gpm767",80.94,1.28371541759237,0.526313777570271,3.90175785603948,0.142149077856806,7.216916925617,0.124859640126721,60.3109919571045,60.3109919571045,60.3109919571045,60.3109919571045,60.3109919571045,60.3109919571045,60.3109919571045,60.3109919571045,60.3109919571045,60.3109919571045,60.3109919571045,60.3109919571045
"34","bnlg1014",81.12,1.27432216452109,0.528791490716226,2.4209494944104,0.298055744704146,4.98880143332713,0.288448469440249,59.3937007874013,59.3937007874013,59.3937007874013,59.3937007874013,59.3937007874013,59.3937007874013,59.3937007874013,59.3937007874013,59.3937007874013,59.3937007874013,59.3937007874013,59.3937007874013
"35","umc1363a",82.02,0.49637537213827,0.780213494331413,2.46641587233914,0.291356424112084,3.6158758129374,0.460479227155217,59.1186440677963,59.1186440677963,59.1186440677963,59.1186440677963,59.1186440677963,59.1186440677963,59.1186440677963,59.1186440677963,59.1186440677963,59.1186440677963,59.1186440677963,59.1186440677963
"36","gst12",83.52,1.34035272478562,0.511618339594888,2.7276536585857,0.255680456929045,3.56695033790447,0.467771681967168,59.1042944785277,59.1042944785277,59.1042944785277,59.1042944785277,59.1042944785277,59.1042944785277,59.1042944785277,59.1042944785277,59.1042944785277,59.1042944785277,59.1042944785277,59.1042944785277
"37","umc1269",84.62,1.33638143199043,0.512635241978005,2.73460553296935,0.254793270514968,3.56576169500175,0.467949834390929,59.4971910112359,59.4971910112359,59.4971910112359,59.4971910112359,59.4971910112359,59.4971910112359,59.4971910112359,59.4971910112359,59.4971910112359,59.4971910112359,59.4971910112359,59.4971910112359
"38","umc2012",85.72,2.07151316860155,0.354957723865595,1.78490336504873,0.409650188385768,3.34999960411065,0.501049442217638,58.5474006116209,58.5474006116209,58.5474006116209,58.5474006116209,58.5474006116209,58.5474006116209,58.5474006116209,58.5474006116209,58.5474006116209,58.5474006116209,58.5474006116209,58.5474006116209
"39","umc1977",87.52,2.71658988538158,0.257098771584149,1.32838268118117,0.514689568028614,3.33220112472868,0.50384649989379,58.3136094674565,58.3136094674565,58.3136094674565,58.3136094674565,58.3136094674565,58.3136094674565,58.3136094674565,58.3136094674565,58.3136094674565,58.3136094674565,58.3136094674565,58.3136094674565
"40","IDP553",88.91,2.39122569482466,0.30251849968058,3.65942514887469,0.160459681361942,5.22631226387075,0.264854551279712,58.8445121951218,58.8445121951218,58.8445121951218,58.8445121951218,58.8445121951218,58.8445121951218,58.8445121951218,58.8445121951218,58.8445121951218,58.8445121951218,58.8445121951218,58.8445121951218
"41","IDP4043",89.33,2.60882479092952,0.271331924081299,3.84695234554195,0.146098215757999,5.15081531555516,0.27216998637308,58.8479532163738,58.8479532163738,58.8479532163738,58.8479532163738,58.8479532163738,58.8479532163738,58.8479532163738,58.8479532163738,58.8479532163738,58.8479532163738,58.8479532163738,58.8479532163738
"42","php20603",90.02,0.891616973177911,0.640306387580413,2.55695343724676,0.278461152235785,3.2446647632553,0.517747173524774,58.2293577981646,58.2293577981646,58.2293577981646,58.2293577981646,58.2293577981646,58.2293577981646,58.2293577981646,58.2293577981646,58.2293577981646,58.2293577981646,58.2293577981646,58.2293577981646
"43","sgb101",90.74,1.33685749665328,0.512513232737835,3.54455574347839,0.16994543369193,4.4121962010468,0.353086062812137,60.9841628959271,60.9841628959271,60.9841628959271,60.9841628959271,60.9841628959271,60.9841628959271,60.9841628959271,60.9841628959271,60.9841628959271,60.9841628959271,60.9841628959271,60.9841628959271
"44","IDP1437",91.9,1.34409812240204,0.510661129103288,2.89966355517331,0.234609751392973,3.50817764740395,0.476636005161843,59.5427135678384,59.5427135678384,59.5427135678384,59.5427135678384,59.5427135678384,59.5427135678384,59.5427135678384,59.5427135678384,59.5427135678384,59.5427135678384,59.5427135678384,59.5427135678384
"45","IDP847",93.03,1.07943744766686,0.582912188623092,1.53236134440066,0.464784848345223,2.1657711112733,0.705300492169567,58.5201900237524,58.5201900237524,58.5201900237524,58.5201900237524,58.5201900237524,58.5201900237524,58.5201900237524,58.5201900237524,58.5201900237524,58.5201900237524,58.5201900237524,58.5201900237524
"46","gpm125",96.14,2.85196734547201,0.240271997911606,2.02107420964393,0.364023408327175,4.99639188163508,0.287667911079761,60.0371428571431,60.0371428571431,60.0371428571431,60.0371428571431,60.0371428571431,60.0371428571431,60.0371428571431,60.0371428571431,60.0371428571431,60.0371428571431,60.0371428571431,60.0371428571431
"47","lls1",97.12,2.27836227106066,0.320081017504835,1.02009694966619,0.600466470594822,4.5425872664091,0.337527557536656,60.0833333333329,60.0833333333329,60.0833333333329,60.0833333333329,60.0833333333329,60.0833333333329,60.0833333333329,60.0833333333329,60.0833333333329,60.0833333333329,60.0833333333329,60.0833333333329
"48","php20689",99.42,0.591992258571465,0.743790307014361,0.629429483865368,0.729997082127953,1.29453419806093,0.862302201541509,58.8906752411581,58.8906752411581,58.8906752411581,58.8906752411581,58.8906752411581,58.8906752411581,58.8906752411581,58.8906752411581,58.8906752411581,58.8906752411581,58.8906752411581,58.8906752411581
"49","umc1685",101.32,0.691995686681042,0.707514012971659,1.67470311432629,0.432855399472626,2.24914580167568,0.690042487980521,59.2746478873238,59.2746478873238,59.2746478873238,59.2746478873238,59.2746478873238,59.2746478873238,59.2746478873238,59.2746478873238,59.2746478873238,59.2746478873238,59.2746478873238,59.2746478873238
"50","gpm557b",106.62,1.1528747696307,0.561896626389854,0.70387323292826,0.703324699769913,2.15130159808146,0.707954072714164,59.9702233250621,59.9702233250621,59.9702233250621,59.9702233250621,59.9702233250621,59.9702233250621,59.9702233250621,59.9702233250621,59.9702233250621,59.9702233250621,59.9702233250621,59.9702233250621
"51","umc1160",106.63,1.24807626342801,0.535776527200628,0.691930277246178,0.707537152395915,2.22354121523535,0.694721758201167,59.2527233115469,59.2527233115469,59.2527233115469,59.2527233115469,59.2527233115469,59.2527233115469,59.2527233115469,59.2527233115469,59.2527233115469,59.2527233115469,59.2527233115469,59.2527233115469
"52","gpm584",107.6,0.0960166762126063,0.9531258397798,0.360511074806919,0.835056795899245,0.467319065771032,0.97660349291794,60.4515151515151,60.4515151515151,60.4515151515151,60.4515151515151,60.4515151515151,60.4515151515151,60.4515151515151,60.4515151515151,60.4515151515151,60.4515151515151,60.4515151515151,60.4515151515151
"53","gpm346b",108.13,4.95102687932919,0.084119788731459,0.277674143142574,0.870369824894572,7.30614317770129,0.120567679203205,60.2486631016045,60.2486631016045,60.2486631016045,60.2486631016045,60.2486631016045,60.2486631016045,60.2486631016045,60.2486631016045,60.2486631016045,60.2486631016045,60.2486631016045,60.2486631016045
"54","gpm33e",108.55,3.3534498363409,0.186985366692557,0.353316513885315,0.838066138874956,6.16439320705438,0.187203058530171,60.9944444444438,60.9944444444438,60.9944444444438,60.9944444444438,60.9944444444438,60.9944444444438,60.9944444444438,60.9944444444438,60.9944444444438,60.9944444444438,60.9944444444438,60.9944444444438
"55","umc2224",109.23,1.29856230382933,0.522421183282061,0.334563259909843,0.845961329733986,1.77175498976711,0.777645691610703,59.1011235955056,59.1011235955056,59.1011235955056,59.1011235955056,59.1011235955056,59.1011235955056,59.1011235955056,59.1011235955056,59.1011235955056,59.1011235955056,59.1011235955056,59.1011235955056
"56","gpm556",110.49,0.604350871092918,0.739208370088972,0.426100301964947,0.808115608408503,1.01697033707833,0.907211907179587,60.9611111111111,60.9611111111111,60.9611111111111,60.9611111111111,60.9611111111111,60.9611111111111,60.9611111111111,60.9611111111111,60.9611111111111,60.9611111111111,60.9611111111111,60.9611111111111
"57","npi579b",110.53,0.557892304834635,0.756580642156875,0.44857640012946,0.79908480488798,0.986648277247308,0.911813743799298,58.6156069364158,58.6156069364158,58.6156069364158,58.6156069364158,58.6156069364158,58.6156069364158,58.6156069364158,58.6156069364158,58.6156069364158,58.6156069364158,58.6156069364158,58.6156069364158
"58","IDP3917",115.28,1.64848114338877,0.438567926926665,1.32312451772486,0.516044509312822,2.21618755121337,0.696066790190065,59.4122137404572,59.4122137404572,59.4122137404572,59.4122137404572,59.4122137404572,59.4122137404572,59.4122137404572,59.4122137404572,59.4122137404572,59.4122137404572,59.4122137404572,59.4122137404572
"59","gpm199c",115.57,1.47779696092526,0.477639755378802,1.02994811678093,0.597516094946412,1.89321112147357,0.755392012150951,60.8380952380952,60.8380952380952,60.8380952380952,60.8380952380952,60.8380952380952,60.8380952380952,60.8380952380952,60.8380952380952,60.8380952380952,60.8380952380952,60.8380952380952,60.8380952380952
"60","IDP1425",118.03,1.24805334103059,0.535782667877061,1.6125795835682,0.446511647944512,2.12494223244098,0.712791533039061,59.3112745098036,59.3112745098036,59.3112745098036,59.3112745098036,59.3112745098036,59.3112745098036,59.3112745098036,59.3112745098036,59.3112745098036,59.3112745098036,59.3112745098036,59.3112745098036
"61","mmp68",121.93,3.75476515726639,0.152990021505753,0.333414389341328,0.846447419371056,4.11253639846749,0.390989892290276,59.7071960297774,59.7071960297774,59.7071960297774,59.7071960297774,59.7071960297774,59.7071960297774,59.7071960297774,59.7071960297774,59.7071960297774,59.7071960297774,59.7071960297774,59.7071960297774
"62","umc2225",123.03,3.82838356548975,0.147460964933584,0.0515925678930739,0.974533597526893,4.60416077531999,0.330374738588117,59.1304347826088,59.1304347826088,59.1304347826088,59.1304347826088,59.1304347826088,59.1304347826088,59.1304347826088,59.1304347826088,59.1304347826088,59.1304347826088,59.1304347826088,59.1304347826088
"63","csu1171",125.63,3.82686047445337,0.147573305941504,1.09251646106385,0.579112667498461,5.40414935861377,0.248284182254704,58.2639821029081,58.2639821029081,58.2639821029081,58.2639821029081,58.2639821029081,58.2639821029081,58.2639821029081,58.2639821029081,58.2639821029081,58.2639821029081,58.2639821029081,58.2639821029081
"64","mmp171b",130.13,1.57148183430495,0.455781880039422,0.355495994120522,0.837153362017328,2.1583110533614,0.706668424706823,59.9200968522996,59.9200968522996,59.9200968522996,59.9200968522996,59.9200968522996,59.9200968522996,59.9200968522996,59.9200968522996,59.9200968522996,59.9200968522996,59.9200968522996,59.9200968522996
"65","gpm403b",131.93,4.47099893870045,0.10693870390696,0.719808093817996,0.697743273482891,6.40760922892711,0.170705634993888,60.2943925233642,60.2943925233642,60.2943925233642,60.2943925233642,60.2943925233642,60.2943925233642,60.2943925233642,60.2943925233642,60.2943925233642,60.2943925233642,60.2943925233642,60.2943925233642
"66","umc1568",140.13,3.76161059081455,0.152467275109638,0.223441021747508,0.894294168070728,4.24381880829433,0.374013045557682,59.1338028169014,59.1338028169014,59.1338028169014,59.1338028169014,59.1338028169014,59.1338028169014,59.1338028169014,59.1338028169014,59.1338028169014,59.1338028169014,59.1338028169014,59.1338028169014
"67","IDP3783",140.14,3.73929445514592,0.154178041984723,0.268159007395608,0.874520534223133,4.01716168390516,0.403688250753125,58.2029598308669,58.2029598308669,58.2029598308669,58.2029598308669,58.2029598308669,58.2029598308669,58.2029598308669,58.2029598308669,58.2029598308669,58.2029598308669,58.2029598308669,58.2029598308669
"68","bnlg1429",141.83,5.67379166720192,0.0586073107355685,4.71052233809238,0.0948687265240588,7.5240043628437,0.110655448232212,58.6921443736725,58.6921443736725,58.6921443736725,58.6921443736725,58.6921443736725,58.6921443736725,58.6921443736725,58.6921443736725,58.6921443736725,58.6921443736725,58.6921443736725,58.6921443736725
"69","IDP209",144.3,2.41440904401755,0.299032049608785,1.7609815463625,0.414579397296272,4.63709325732821,0.326599802215522,58.1222707423579,58.1222707423579,58.1222707423579,58.1222707423579,58.1222707423579,58.1222707423579,58.1222707423579,58.1222707423579,58.1222707423579,58.1222707423579,58.1222707423579,58.1222707423579
"70","php20640",145.23,3.88075663342239,0.143649594454449,2.79881726236451,0.246742836824719,5.90942606470006,0.206015268922774,56.8787128712869,56.8787128712869,56.8787128712869,56.8787128712869,56.8787128712869,56.8787128712869,56.8787128712869,56.8787128712869,56.8787128712869,56.8787128712869,56.8787128712869,56.8787128712869
"71","lim504",149.93,3.83426631309273,0.147027864382148,0.981116563097536,0.612284471625663,4.8507573560814,0.302956317810802,58.366742596811,58.366742596811,58.366742596811,58.366742596811,58.366742596811,58.366742596811,58.366742596811,58.366742596811,58.366742596811,58.366742596811,58.366742596811,58.366742596811
"72","gpm283b",151.4,2.637045854518,0.267530171792479,0.117904123656705,0.942751961879233,2.71844075951951,0.605991594871248,59.3175675675673,59.3175675675673,59.3175675675673,59.3175675675673,59.3175675675673,59.3175675675673,59.3175675675673,59.3175675675673,59.3175675675673,59.3175675675673,59.3175675675673,59.3175675675673
"73","IDP343",152.71,4.70468149886903,0.0951461879682531,2.15312943581386,0.340764138180684,5.92247169380531,0.205013430414479,57.8918918918916,57.8918918918916,57.8918918918916,57.8918918918916,57.8918918918916,57.8918918918916,57.8918918918916,57.8918918918916,57.8918918918916,57.8918918918916,57.8918918918916,57.8918918918916
"74","IDP622",152.96,4.35772460185362,0.113170211071015,2.76326334732399,0.251168393674939,6.23393794509295,0.182345549896887,58.2139737991269,58.2139737991269,58.2139737991269,58.2139737991269,58.2139737991269,58.2139737991269,58.2139737991269,58.2139737991269,58.2139737991269,58.2139737991269,58.2139737991269,58.2139737991269
"75","IDP3970",156.2,2.06046863556701,0.356923317289388,2.84800084404114,0.240748990364829,3.93620675344513,0.414708165580592,58.944584382872,58.944584382872,58.944584382872,58.944584382872,58.944584382872,58.944584382872,58.944584382872,58.944584382872,58.944584382872,58.944584382872,58.944584382872,58.944584382872
"76","umc1976",158.93,0.25010738784571,0.882449519136101,0.580487892809431,0.74808105363419,0.855941612408092,0.930794844521267,59.9083333333327,59.9083333333327,59.9083333333327,59.9083333333327,59.9083333333327,59.9083333333327,59.9083333333327,59.9083333333327,59.9083333333327,59.9083333333327,59.9083333333327,59.9083333333327
"77","gpm667",162.62,3.1837704198658,0.203541531295281,2.12646656121618,0.34533743046922,6.13395891153227,0.189365005509146,59.5343915343912,59.5343915343912,59.5343915343912,59.5343915343912,59.5343915343912,59.5343915343912,59.5343915343912,59.5343915343912,59.5343915343912,59.5343915343912,59.5343915343912,59.5343915343912
"78","gpm774d",162.74,3.43956627920082,0.179104984478787,1.71637359904441,0.42393005604235,5.99621235976808,0.199431315346627,59.8083538083538,59.8083538083538,59.8083538083538,59.8083538083538,59.8083538083538,59.8083538083538,59.8083538083538,59.8083538083538,59.8083538083538,59.8083538083538,59.8083538083538,59.8083538083538
"79","umc2226",164.13,3.73029766468732,0.154873158034439,4.70191818014163,0.0952777384478289,5.56273864677986,0.23426949822878,59.5602094240841,59.5602094240841,59.5602094240841,59.5602094240841,59.5602094240841,59.5602094240841,59.5602094240841,59.5602094240841,59.5602094240841,59.5602094240841,59.5602094240841,59.5602094240841
"80","mmp135",164.33,2.05949602242052,0.357096933656698,0.309914314200183,0.856451869579335,2.5493669873686,0.635818219676039,59.6448362720402,59.6448362720402,59.6448362720402,59.6448362720402,59.6448362720402,59.6448362720402,59.6448362720402,59.6448362720402,59.6448362720402,59.6448362720402,59.6448362720402,59.6448362720402
"81","bnlg1127",165.83,1.15305948677034,0.5618447328175,0.844732715571231,0.655493850123108,1.29621273629859,0.862017768893838,59.3081232492999,59.3081232492999,59.3081232492999,59.3081232492999,59.3081232492999,59.3081232492999,59.3081232492999,59.3081232492999,59.3081232492999,59.3081232492999,59.3081232492999,59.3081232492999
"82","bnlg1953",168.33,4.10495420795743,0.128416408481533,3.20825832856503,0.201064572904818,4.83362128499358,0.304798892958865,58.4919354838705,58.4919354838705,58.4919354838705,58.4919354838705,58.4919354838705,58.4919354838705,58.4919354838705,58.4919354838705,58.4919354838705,58.4919354838705,58.4919354838705,58.4919354838705
"83","gpm768",168.34,4.69399641879646,0.0956558705743273,3.07614096886159,0.214795152430393,5.22268129967444,0.265202504927361,60.2032520325201,60.2032520325201,60.2032520325201,60.2032520325201,60.2032520325201,60.2032520325201,60.2032520325201,60.2032520325201,60.2032520325201,60.2032520325201,60.2032520325201,60.2032520325201
"84","gpm291",168.35,1.15155849699664,0.562266552683711,0.228065973507729,0.892228523674273,1.41156371911094,0.842182716530486,60.6203703703701,60.6203703703701,60.6203703703701,60.6203703703701,60.6203703703701,60.6203703703701,60.6203703703701,60.6203703703701,60.6203703703701,60.6203703703701,60.6203703703701,60.6203703703701
"85","IDP4048",177.32,0.43545464789715,0.804344737313821,2.11322107413547,0.347632101828907,2.6191281785913,0.623438417053597,59.0460704607051,59.0460704607051,59.0460704607051,59.0460704607051,59.0460704607051,59.0460704607051,59.0460704607051,59.0460704607051,59.0460704607051,59.0460704607051,59.0460704607051,59.0460704607051
"86","IDP2552",178.95,0.153949870819525,0.925913060947121,2.26831534477789,0.321692978121055,2.45821331818087,0.65213364883536,59.1917404129799,59.1917404129799,59.1917404129799,59.1917404129799,59.1917404129799,59.1917404129799,59.1917404129799,59.1917404129799,59.1917404129799,59.1917404129799,59.1917404129799,59.1917404129799
"87","npi403b",182.13,0.636372026176333,0.727467457360028,1.00241128138828,0.605799842307166,1.52285472020308,0.822585475898871,58.8732394366193,58.8732394366193,58.8732394366193,58.8732394366193,58.8732394366193,58.8732394366193,58.8732394366193,58.8732394366193,58.8732394366193,58.8732394366193,58.8732394366193,58.8732394366193
